-27,-5,19,-17,2,-16,30,-28,20,-12,-15,10,25,18,11,6,4,-14,-3,-9,-22,21,26,-29,-13,-23,1,8,24,-7
11,10,4,-3,-23,20,-17,-13,14,-2,-1,-25,8,-9,22,24,7,-21,27,-6,18,-15,5,-16,12,28,-19,-26,-30,29
10,4,17,-2,-29,-23,-12,30,-25,-1,-24,7,-18,-16,-28,14,-3,13,20,-19,22,-21,6,11,9,-27,26,15,5,-8
28,-20,-26,6,-7,-4,5,19,-12,25,18,9,23,29,21,-22,27,-11,-8,2,-15,16,-13,-30,-10,3,-17,-1,-14,24
-7,-4,14,2,13,21,1,-12,29,-24,-16,8,-5,-3,-19,11,23,-22,15,26,-6,18,-17,10,28,-20,30,-25,-9,-27
26,9,-27,5,-4,-18,21,10,-2,-8,-22,-14,19,12,24,17,-16,6,-13,25,-7,11,-29,-15,-20,-1,3,-30,23,28
14,20,-28,-8,22,-30,-23,4,-18,-11,10,-27,16,-1,-29,-13,26,9,-21,-2,19,-5,7,25,-24,-17,12,3,15,6
24,-16,20,30,17,7,-6,-26,19,14,-25,29,27,-10,18,2,-5,-15,-9,-3,28,23,-22,-1,11,8,-13,-21,-12,-4
-14,5,28,29,-2,16,-27,-24,-23,21,-19,-18,-22,1,-17,-6,15,12,11,30,-10,13,9,8,26,-25,7,-3,-4,-20
12,-30,18,11,29,19,25,20,-14,-22,-4,-1,-16,9,-26,13,-23,-3,-6,-8,-28,10,17,27,-7,15,-24,21,-5,2
18,-8,-13,-25,-26,-24,14,2,22,19,28,20,3,-7,-21,-23,-27,-1,-10,-12,15,-9,16,6,4,5,17,-11,30,-29
22,12,25,13,14,23,27,11,26,-16,-8,-2,-4,-5,29,10,21,28,-30,24,-17,-1,-6,-20,-3,-9,-7,-18,-15,19
-6,-24,21,-14,-16,1,18,-25,-19,26,-30,-13,12,4,23,5,-20,-7,9,17,-3,28,-15,2,8,-10,-29,-22,27,11
4,-17,24,-1,20,-22,-21,-16,-27,-18,-12,11,-28,-23,-30,8,2,10,-25,-5,7,6,14,-3,19,29,9,13,-26,15
20,23,-6,-22,25,3,-10,13,24,7,30,17,-8,28,16,-15,-12,27,-29,-1,-26,4,-2,-9,-5,21,-18,-14,19,-11
-30,-6,-12,9,-10,2,8,-7,-4,5,-20,3,18,-29,25,-21,-24,-13,26,11,16,-28,-27,17,-15,-19,23,22,14,1
-4,9,5,1,-3,-19,-18,-17,-2,-25,-28,-20,29,30,-27,-26,8,7,6,12,24,-23,22,-21,10,16,15,11,-13,-14
5,27,-24,12,-1,15,-16,14,23,30,26,-4,21,-8,-6,7,-19,25,17,-22,-13,20,-9,3,-18,-11,-2,29,-28,-10
-8,17,30,-7,18,13,4,1,-11,-29,9,22,-6,19,26,27,-2,-5,-14,-25,-24,-12,28,21,20,-15,-16,-23,10,-3
-17,-18,-7,8,-14,-9,3,-4,6,-27,-21,-30,-15,5,13,-25,1,2,24,28,11,29,-26,-19,16,23,10,-20,-22,12
6,25,13,-27,19,-1,-28,26,-10,9,-29,21,-3,16,30,-14,-22,-20,-5,18,-12,17,-24,23,-2,-8,4,7,11,-15
-28,21,7,-19,26,12,-3,-23,10,-9,14,-6,17,-11,-25,-27,-13,30,4,-24,-2,-29,8,20,15,-5,16,1,22,-18
-16,24,-18,-6,15,4,-11,17,25,13,7,-22,-10,20,-5,1,-8,3,28,-14,30,12,29,-2,-9,27,-26,-19,-23,-21
9,-7,-4,3,-20,-17,2,-15,-1,28,-14,-19,24,11,8,25,6,-30,12,5,-23,-26,21,-13,-16,22,29,-10,-27,18
-25,15,23,-10,7,22,-5,-11,-17,4,8,16,-26,-30,-2,-12,9,19,-18,21,-20,-6,-3,29,1,13,-28,27,-24,14
-19,22,16,21,-9,25,28,-29,5,-20,17,-15,-24,-27,12,-3,-11,26,1,10,-4,-2,30,13,-6,-18,14,-7,8,-23
27,-11,12,-5,4,-13,-14,16,-21,15,2,-3,6,7,-10,-8,19,29,-17,23,9,25,-20,-28,-22,-30,-1,24,-18,26
-9,-22,-16,-12,-28,11,24,-27,1,29,-6,4,-30,-26,-23,3,20,-19,18,-17,25,2,15,-7,-21,14,8,5,-10,13
3,28,-1,19,12,-20,-13,-30,-29,-23,15,-5,7,24,-11,22,-26,-25,-4,6,-27,-16,10,-14,18,17,21,-2,9,8
29,30,-5,-23,3,-28,-9,22,7,27,19,-24,-21,-25,17,-18,-15,16,-11,-26,13,-8,4,12,14,20,-10,6,-1,-2
-24,-13,27,17,11,14,26,25,-28,-21,-5,23,2,-6,19,20,-4,-29,-15,-16,10,30,-12,1,-8,-7,-3,9,18,-22
7,16,11,-15,-21,9,-1,29,-6,-14,-3,24,-20,10,4,-2,18,-17,22,13,5,-19,-25,-12,23,30,28,-27,-8,-26
-10,-19,6,26,16,-3,-24,-18,15,1,-27,-23,-29,-28,-9,-5,-30,8,2,22,-25,-20,12,7,21,-4,11,14,13,17
17,29,-14,27,23,8,22,-6,18,-15,25,-21,30,3,10,28,-1,-9,-20,19,12,-7,-5,-26,-11,24,-4,-16,-2,-13
-3,-28,1,-13,-27,-25,-19,24,-22,17,21,26,4,-18,20,29,-10,14,7,-15,-11,9,-30,-8,6,-12,5,2,-16,23
