-21,5,-16,-25,-2,14,10,-20,12,-7,27,-9,-29,-6,-19,3,-18,17,15,8,1,-24,30,22,4,28,-11,-26,13,-23
-23,-16,-13,-29,7,24,-5,26,20,18,-15,21,3,30,11,2,-25,-10,-27,-9,-12,-28,1,-6,17,-8,19,22,4,-14
-8,-19,23,10,-28,9,13,1,-6,-4,-16,18,-7,17,-30,11,-14,-12,2,22,-24,-20,-3,21,26,-25,29,5,-27,15
15,-17,-26,25,-29,-14,16,-24,19,21,23,-27,18,6,-1,-7,2,-13,-9,-30,-10,28,-11,8,-4,3,12,-22,5,20
-5,15,11,-10,1,-21,-18,-9,8,4,-3,-16,14,-13,-2,12,-29,7,-22,24,6,19,28,-20,27,30,-25,-23,17,-26
30,-28,-19,17,8,26,14,-5,-29,-24,21,-15,22,-7,12,-18,-4,16,3,-27,-11,-13,-25,10,23,-6,20,2,9,-1
-16,19,30,-26,-14,21,-24,15,-27,29,25,28,-23,5,-8,1,22,-20,-2,18,-6,-17,13,7,-11,4,9,-12,-10,-3
-3,-11,1,12,22,8,29,-6,17,20,2,-4,28,-15,14,-30,-9,-21,-24,-10,18,-5,-27,19,-26,25,23,-13,-7,16
6,-5,-15,13,2,-1,-20,24,28,25,-17,-22,-4,-30,3,27,11,-19,18,7,-29,12,26,-8,-10,-23,-16,-9,21,14
17,-4,22,2,23,-27,21,-19,-13,-18,-14,26,9,11,16,-15,-1,10,8,-28,-7,-3,-5,30,29,-12,6,20,-25,-24
-13,8,27,-14,-21,24,15,-2,-11,-20,9,-30,1,4,-7,28,-26,29,-23,10,5,25,19,-6,-22,17,-3,-16,-18,12
-2,1,29,6,27,-4,-22,-28,-30,13,20,14,-10,-12,21,17,-16,-23,25,-11,-15,7,18,-26,-19,24,-5,8,-3,9
11,-9,-25,-27,12,-13,-21,16,2,-15,-1,-5,6,23,10,-8,18,-17,28,-29,7,-26,-14,-30,3,22,4,-19,20,24
-15,-6,21,-8,-11,2,12,4,23,30,5,-7,-16,-18,1,13,-22,14,-25,-24,-3,17,-9,20,19,-29,28,-27,26,-10
9,18,5,-30,-3,17,-27,-13,-1,14,-12,11,8,-10,-20,-23,-6,-2,29,15,26,24,16,-22,-28,-21,7,25,-19,4
-25,-21,-14,22,15,-20,-10,23,11,7,-9,-18,24,3,-5,-17,16,12,-28,6,2,-4,-8,-13,1,29,-30,19,-26,27
7,25,4,-3,-8,16,-1,5,10,-9,24,-20,-22,-29,27,-6,-28,-30,21,12,-19,13,-26,-11,-2,23,-15,17,14,18
27,30,15,-11,28,-22,23,-14,-24,17,4,29,-19,8,-3,18,-10,-16,13,-26,-25,6,-7,9,21,20,-1,-5,-12,-2
