14,18,-11,17,-7,-10,5,9,-8,6,3,-13,12,-1,16,-15,-4,-2
-3,13,1,-8,-15,18,17,4,-12,14,16,9,-2,-10,5,-11,-7,-6
7,-8,18,-10,-17,-13,-1,2,15,4,12,-11,6,16,-9,-14,5,-3
-12,-5,-13,-9,2,11,-18,-15,4,-16,-6,1,3,-17,8,10,14,7
-4,3,-2,1,-12,16,8,-7,-15,-17,-14,5,18,11,9,-6,10,-13
10,-18,7,12,-16,-11,-3,-9,8,-1,6,-4,-15,17,13,5,-14,2
16,6,-17,13,-8,-2,9,5,-7,15,18,14,-4,-12,-10,-1,3,-11
-9,15,14,-6,16,4,11,-18,1,-13,-7,-17,10,-3,-2,-5,12,8
-7,-11,9,18,15,-8,1,6,-3,-12,2,10,14,-13,-5,-17,16,-4
-11,10,-16,-15,7,12,-5,13,17,-2,1,-6,-8,18,4,3,-9,-14
12,16,-10,-7,-6,5,4,-17,11,3,-9,-1,-14,13,-18,-2,8,15
-8,-13,-4,3,10,-12,-16,1,14,-5,15,6,2,-9,-11,7,-18,17
-17,-12,5,8,-3,10,14,-4,-11,-6,9,2,15,-7,-13,18,1,-16
-14,7,-9,16,-10,-15,-2,17,3,5,-18,13,-12,1,6,-4,-8,11
4,17,10,-1,12,-9,13,11,6,-3,-8,-5,-7,-18,-16,15,-2,14
6,-4,-5,2,3,-1,-10,15,-13,7,-17,18,9,-16,-8,14,11,-12
-2,1,-15,9,-18,13,12,-16,-4,17,14,-7,-6,-11,3,8,-10,5
15,-9,13,7,8,-14,-4,-5,2,12,17,-10,-3,6,-1,-18,-11,16
11,-14,4,-3,-13,9,-12,10,-6,-8,-1,7,5,2,18,17,-16,-15
13,-17,15,11,18,7,-6,-14,-10,9,-4,-16,-1,8,-3,12,2,-5
-18,14,-6,10,-9,3,16,-12,5,-4,13,8,-11,-2,-17,-7,15,1
-13,-10,-8,5,-4,-18,15,3,-14,2,-16,17,1,9,-7,11,-12,6
8,-6,17,-11,14,2,10,-1,16,-7,4,-15,-18,-5,12,-9,-3,13
-6,-3,2,14,13,1,-15,18,-17,16,-12,11,-5,-4,7,-10,9,-8
18,4,-14,-2,9,8,-17,-6,-5,11,-10,15,16,3,-12,-13,7,-1
5,-16,-18,-12,-1,-17,-13,-11,10,-9,8,4,7,15,-14,2,6,3
9,-7,12,6,11,-4,2,14,-1,18,-5,-3,-16,-8,17,13,-15,-10
-5,12,11,-14,1,-16,-9,-13,7,-15,-3,-2,8,4,10,6,18,-17
3,11,-1,-17,-14,15,18,-10,13,8,-2,16,-9,5,-6,-12,4,-7
-10,-15,-7,-16,-11,14,3,12,-18,1,5,-8,17,-6,2,4,-13,9
17,9,16,15,6,-5,-8,7,-2,-18,-13,-14,11,12,-4,-3,-1,10
-16,8,-12,-5,4,-7,6,-2,18,-14,-15,3,-17,10,11,1,13,-9
2,-1,6,-18,17,-3,-11,16,12,13,7,-9,-10,-15,14,-8,-5,4
-15,5,8,-13,-2,17,-14,-3,-16,-11,10,-18,4,7,1,9,-6,12
