15,-10,11,-16,-12,7,-6,-18,-13,2,-3,5,9,-17,-1,4,14,8
-8,17,-5,15,3,11,9,1,-7,-13,-6,16,10,18,-4,-12,-2,-14
16,-5,-9,13,2,-14,11,-10,3,8,-7,18,-4,6,17,-1,-15,-12
-9,6,13,-15,-17,-2,-16,12,1,18,14,-8,-3,-11,4,7,5,-10
10,-18,-16,5,-4,15,-8,7,12,-1,-13,-9,11,17,-6,3,-14,2
-18,-3,2,12,11,-7,6,15,-10,9,-5,-4,-14,13,-8,-17,16,1
-16,-9,5,-7,-3,-11,4,-12,2,-15,6,8,17,-18,10,1,-13,14
14,3,-2,16,7,9,-5,10,-6,-8,-15,-17,18,-1,11,-4,12,-13
17,18,-6,7,15,3,-4,14,-11,12,9,-10,-16,-8,-5,13,-1,-2
-3,-11,1,-18,6,-5,8,-7,-15,17,2,13,-12,16,9,-14,-10,4
13,-15,-7,-17,-10,-18,3,-9,8,5,16,14,-1,-12,2,-11,4,6
7,-16,-8,6,-9,-4,-1,3,5,-14,-17,-13,12,10,-18,2,11,15
-2,1,16,-11,-7,14,5,13,-12,15,4,9,-8,-6,-10,-3,18,-17
-13,15,-14,-6,17,4,10,16,11,-7,-9,-18,1,3,-2,-8,-5,12
3,-13,-1,9,12,18,-15,-14,-4,-16,17,-5,2,8,7,10,-11,-6
5,12,14,8,-1,-16,-9,-4,7,11,-10,-2,-15,-3,13,6,-18,17
8,5,15,-9,-2,-13,-12,-1,4,-17,18,7,6,-16,-3,14,10,-11
-7,-14,-10,-8,18,16,1,4,13,3,15,17,-9,2,-11,-6,-12,-5
-4,-8,17,1,14,10,15,2,-16,-6,12,-11,-18,-5,-7,9,-3,13
9,7,12,10,-13,8,-2,-6,-1,-4,-14,-3,5,11,18,17,-16,-15
-5,-12,-18,-13,1,-15,14,11,-17,16,-8,2,4,-7,6,-10,9,3
-14,10,-4,3,-11,13,-18,-17,16,-2,5,15,-6,1,-12,-9,8,7
-15,11,6,14,-8,-3,-13,5,17,-12,-2,10,7,-4,1,-18,-9,16
4,-7,9,-1,-14,12,2,18,-3,13,-16,-6,-10,5,-17,11,15,-8
12,4,10,-2,8,17,16,-5,-18,-3,13,-1,-11,-15,14,-7,-6,9
-17,8,-11,-5,4,-12,18,-2,10,-9,3,6,14,-13,-16,15,1,-7
11,-4,-12,2,10,-8,-17,6,18,-5,-1,3,16,15,-14,-13,7,-9
-10,-17,4,-3,-6,5,13,-15,-14,1,-18,-16,-7,9,8,12,2,11
6,13,18,17,9,-1,-10,-11,-5,7,8,-14,-2,12,16,-15,-4,-3
-12,-6,-13,11,-18,2,17,-16,15,14,-4,1,3,-10,-9,8,-7,5
-6,14,7,18,16,1,-3,9,-8,-11,10,-15,-17,-2,12,-5,13,-4
2,-1,-15,-10,13,-9,-14,17,6,4,-12,11,-5,7,3,18,-8,-16
-11,9,8,-14,-16,-17,12,-3,-2,-18,1,-7,15,4,-13,5,6,10
18,16,-17,-12,-15,-10,-11,-13,14,6,7,4,8,-9,5,-2,3,-1
