15,14,6,-5,4,-3,-8,7,-11,-18,9,-16,-17,-2,-1,12,13,10
-11,-9,-8,-18,7,-13,-5,3,2,-15,1,14,6,-12,10,17,-16,4
7,15,16,-17,12,11,-1,-18,-14,-13,-6,-5,10,9,-2,-3,4,8
-3,5,1,18,-2,9,-10,11,-6,7,-8,17,-16,-15,14,13,-12,-4
4,-7,-14,-1,-12,11,2,10,18,-8,-6,5,16,3,17,-13,-15,-9
16,-5,11,-9,2,12,17,18,4,-14,-3,-6,-15,10,13,-1,-7,-8
-12,7,6,-18,-15,-3,-2,-13,17,-16,-14,1,8,11,5,10,-9,4
-12,-10,-8,13,-14,15,18,3,17,2,-16,1,-4,5,-6,11,-9,-7
2,-1,-4,3,17,9,-10,13,-6,7,16,-18,-8,-15,14,-11,-5,12
-11,6,-4,3,-16,-2,-17,12,-18,-14,1,-8,15,10,-13,5,7,9
-14,16,4,-3,18,-8,-15,6,-13,-12,-17,10,9,1,7,-2,11,-5
18,15,16,-13,11,17,12,10,-14,-8,-5,-7,4,9,-2,-3,-6,-1
-6,-8,13,-16,-10,1,15,2,14,5,17,18,-3,-9,-7,4,-11,-12
-7,-14,-13,-5,4,-17,1,-10,-18,8,-12,11,3,2,16,-15,6,9
-12,-11,17,16,-13,14,9,-10,-7,8,2,1,5,-6,18,-4,-3,-15
-15,7,13,12,14,-9,-2,17,6,-11,10,-4,-3,-5,1,18,-8,-16
8,-3,2,-5,4,10,11,-1,-12,-6,-7,9,-18,-17,16,-15,14,13
15,-13,4,-3,-16,-11,18,-12,17,14,6,8,2,-10,-1,5,-9,-7
6,14,18,-5,4,-1,-10,-17,-16,7,-15,13,-12,-2,11,9,8,-3
-6,-7,15,9,-10,1,2,16,-4,5,18,-17,14,-13,-3,-8,12,-11
10,14,-9,17,-11,16,-15,-12,3,-1,5,8,18,-2,7,-6,-4,-13
-11,17,15,-13,8,14,9,-5,-7,-18,1,16,4,-6,-3,-12,-2,10
5,10,18,-12,-1,17,-14,13,-15,-2,-16,4,-8,7,9,11,-6,-3
8,-15,-10,9,13,-7,6,-1,-4,3,16,17,-5,-18,2,-11,-12,14
-9,-16,5,-6,-3,4,-14,-12,1,-18,-15,8,17,7,11,2,-13,10
12,-18,-13,5,-4,15,9,17,-7,16,14,-1,3,-11,-6,-10,-8,2
6,7,-16,-11,-14,-1,-2,13,10,-9,4,-15,-8,5,12,3,-18,17
17,15,5,-7,-3,9,4,-14,-6,-18,13,16,-11,8,-2,-12,-1,10
-5,3,-2,-8,1,18,13,4,-14,-11,10,17,-7,9,-16,15,-12,-6
7,-10,-8,6,-17,-4,-1,3,18,2,-12,11,14,-13,-16,15,5,-9
7,-4,-11,2,10,14,-1,17,-18,-5,3,15,-16,-6,-12,13,-8,9
-14,-6,-16,8,-18,2,-11,-4,-15,-13,7,17,10,1,9,3,-12,5
10,13,8,-12,16,-18,9,-3,-7,-1,-17,4,-2,-15,14,-5,11,6
2,-1,10,-5,4,-7,6,-18,13,-3,17,-16,-9,15,-14,12,-11,8
