-2,1,-7,-9,11,-17,3,12,4,13,-5,-8,-10,-16,-18,14,6,15
-11,-4,18,2,-12,-16,-17,-14,10,-9,1,5,-15,8,13,6,7,-3
3,-4,-1,2,13,-7,6,-12,11,-14,-9,8,-5,10,17,18,-15,-16
-18,8,17,-16,-10,15,9,-2,-7,5,13,14,-11,-12,-6,4,-3,1
-15,-18,14,7,9,-13,-4,-16,-5,-12,17,10,6,-3,1,8,-11,2
11,-5,-15,-13,2,14,18,-17,16,12,-1,-10,4,-6,3,-9,8,-7
-14,-17,-4,3,-10,-9,15,-16,6,5,12,-11,18,1,-7,8,2,-13
11,-3,2,14,-9,17,-16,-15,5,18,-1,13,-12,-4,8,7,-6,-10
-14,3,-2,9,13,10,-16,-15,-4,-6,18,17,-5,1,8,7,-12,-11
8,16,13,-9,15,7,-6,-1,4,-17,-12,11,-3,18,-5,-2,10,-14
11,-7,10,-17,9,14,2,18,-5,-3,-1,-15,-16,-6,12,13,4,-8
-2,1,-13,7,14,-10,-4,-18,-12,6,17,9,3,-5,-16,15,-11,8
-18,17,-7,12,-16,-11,3,-9,8,-13,6,-4,10,-15,14,5,-2,1
18,-9,-15,8,-6,5,-14,-4,2,-17,-13,-16,11,7,3,12,10,-1
-13,3,-2,-12,8,9,16,-5,-6,14,-18,4,1,-10,17,-7,-15,11
-8,3,-2,18,17,-15,11,1,10,-9,-7,16,14,-13,6,-12,-5,-4
15,-9,-17,-10,14,-8,-12,6,2,4,-18,7,-16,-5,-1,13,3,11
-8,-18,6,-13,-12,-3,16,1,-14,-15,17,5,4,9,10,-7,-11,2
3,-15,-1,8,6,-5,-13,-4,-11,-17,9,16,7,18,2,-12,10,-14
12,7,-9,-18,15,13,-2,16,3,-17,-14,-1,-6,11,-5,-8,10,4
15,14,5,7,-3,9,-4,-10,-6,8,-13,-17,11,-2,-1,-18,12,16
5,12,14,15,-1,-9,18,-17,6,-13,16,-2,10,-3,-4,-11,8,-7
5,9,18,16,-1,13,12,-15,-2,-17,14,-7,-6,-11,8,-4,10,-3
-14,-11,18,-9,6,-5,-13,-17,4,15,2,16,7,1,-10,-12,8,-3
18,6,-4,3,-8,-2,-9,5,7,15,-14,-17,-16,11,-10,13,12,-1
-2,1,18,-8,12,10,13,4,-15,-6,-16,-5,-7,-17,9,11,14,-3
6,-3,2,11,15,-1,-8,7,10,-9,-4,13,-12,-18,-5,-17,16,14
7,-14,-13,-16,10,12,-1,17,-18,-5,-15,-6,3,2,11,4,-8,9
6,4,17,-2,14,-1,-8,7,13,11,-10,-15,-9,-5,12,-18,-3,16
3,-12,-1,10,11,9,13,17,-6,-4,-5,2,-7,-16,-18,14,-8,15
-16,-7,-5,-13,3,10,2,11,17,-6,-8,-15,4,-18,12,1,-9,14
-8,13,6,18,14,-3,17,1,15,-11,10,-16,-2,-5,-9,12,-7,-4
-13,6,9,12,-11,-2,18,15,-3,-16,5,-4,1,-17,-8,10,14,-7
-15,16,8,-5,4,7,-6,-3,-12,13,-17,9,-10,18,1,-2,11,-14
